position	chr	start	end	length	nick_coordinates
chr8:35171472-35177508	chr8	35171472	35177508	6036	35174069
chr8:35528045-35534071	chr8	35528045	35534071	6026	35530634
chr8:35599801-35602724	chr8	35599801	35602724	2923	35602387
chr8:35985867-35990308	chr8	35985867	35990308	4441	35986886
chr8:36195257-36201393	chr8	36195257	36201393	6136	36197845
chr8:36388573-36394608	chr8	36388573	36394608	6035	36391173
chr8:36478478-36479661	chr8	36478478	36479661	1183	36479295
chr8:36484640-36490531	chr8	36484640	36490531	5891	36487227
chr8:36666344-36672533	chr8	36666344	36672533	6189	36668971
chr8:39138176-39144356	chr8	39138176	39144356	6180	39140741
chr8:40016397-40022547	chr8	40016397	40022547	6150	40018986
chr8:40138223-40144344	chr8	40138223	40144344	6121	40140803
chr8:40506100-40510457	chr8	40506100	40510457	4357	40508654
chr8:41351951-41358031	chr8	41351951	41358031	6080	41354531
chr8:42934394-42938690	chr8	42934394	42938690	4296	42936978
chr8:43183648-43189742	chr8	43183648	43189742	6094	43186226
chr8:43260607-43266588	chr8	43260607	43266588	5981	43263168
chr8:43307287-43313276	chr8	43307287	43313276	5989	43309875
chr8:43320522-43326578	chr8	43320522	43326578	6056	43323034
chr8:43328242-43331320	chr8	43328242	43331320	3078	43329565
chr8:43344443-43350570	chr8	43344443	43350570	6127	43347024
chr8:43391074-43397080	chr8	43391074	43397080	6006	43393645
chr8:43412342-43417825	chr8	43412342	43417825	5483	43414931
chr8:43453896-43460051	chr8	43453896	43460051	6155	43456506
chr8:43864897-43867225	chr8	43864897	43867225	2328	43865318
chr8:45980037-45986146	chr8	45980037	45986146	6109	45982622
chr8:46348625-46351511	chr8	46348625	46351511	2886	46351186
chr8:46601725-46603723	chr8	46601725	46603723	1998	46603366
chr8:46629429-46632285	chr8	46629429	46632285	2856	46630294
chr8:46699216-46705380	chr8	46699216	46705380	6164	46701851
chr8:46739889-46746029	chr8	46739889	46746029	6140	46742473
chr8:46752144-46758255	chr8	46752144	46758255	6111	46754692
chr8:47095089-47100980	chr8	47095089	47100980	5891	47097553
chr8:47297457-47303592	chr8	47297457	47303592	6135	47300039
chr8:47343968-47350103	chr8	47343968	47350103	6135	47346555
chr8:47416624-47422756	chr8	47416624	47422756	6132	47419206
chr8:47499641-47505742	chr8	47499641	47505742	6101	47502229
chr8:47755064-47756879	chr8	47755064	47756879	1815	47756541
chr8:48163384-48169848	chr8	48163384	48169848	6464	48165952
chr8:48181838-48183213	chr8	48181838	48183213	1375	48182550
chr8:48334021-48340013	chr8	48334021	48340013	5992	48336532
chr8:48457210-48463369	chr8	48457210	48463369	6159	48459801
chr8:48793905-48799930	chr8	48793905	48799930	6025	48796497
chr8:48939082-48943565	chr8	48939082	48943565	4483	48941680
chr8:48953910-48960023	chr8	48953910	48960023	6113	48956488
chr8:48993912-48997631	chr8	48993912	48997631	3719	48996480
chr8:49003171-49006154	chr8	49003171	49006154	2983	49004121
chr8:49271327-49272350	chr8	49271327	49272350	1023	49271509
chr8:49528511-49532689	chr8	49528511	49532689	4178	49531086
chr8:49875273-49881266	chr8	49875273	49881266	5993	49877706
chr8:50101560-50104813	chr8	50101560	50104813	3253	50104149
chr8:50204576-50208781	chr8	50204576	50208781	4205	50207154
chr8:50389493-50391819	chr8	50389493	50391819	2326	50391659
chr8:50507917-50514060	chr8	50507917	50514060	6143	50510503
chr8:50672212-50676591	chr8	50672212	50676591	4379	50674263
chr8:50687853-50693402	chr8	50687853	50693402	5549	50689836
chr8:50777704-50783844	chr8	50777704	50783844	6140	50780291
chr8:50986486-50992606	chr8	50986486	50992606	6120	50989073
chr8:52041342-52047484	chr8	52041342	52047484	6142	52043931
chr8:52846716-52853098	chr8	52846716	52853098	6382	52849264
chr8:53043168-53049291	chr8	53043168	53049291	6123	53045759
chr8:53106480-53112945	chr8	53106480	53112945	6465	53109069
chr8:53695162-53700952	chr8	53695162	53700952	5790	53697746
chr8:53780543-53786672	chr8	53780543	53786672	6129	53783130
chr8:54581004-54587142	chr8	54581004	54587142	6138	54583588
chr8:54602039-54608180	chr8	54602039	54608180	6141	54604626
chr8:54691818-54695236	chr8	54691818	54695236	3418	54694407
chr8:55300995-55304886	chr8	55300995	55304886	3891	55303585
chr8:55650164-55653481	chr8	55650164	55653481	3317	55652753
chr8:56146152-56152289	chr8	56146152	56152289	6137	56148731
chr8:56260404-56266456	chr8	56260404	56266456	6052	56262972
chr8:56351203-56357347	chr8	56351203	56357347	6144	56353778
chr8:56630389-56633257	chr8	56630389	56633257	2868	56632973
chr8:56806573-56812725	chr8	56806573	56812725	6152	56809165
chr8:56852264-56854978	chr8	56852264	56854978	2714	56854850
chr8:57158641-57164655	chr8	57158641	57164655	6014	57161219
chr8:57268478-57273302	chr8	57268478	57273302	4824	57270169
chr8:57290928-57294290	chr8	57290928	57294290	3362	57293513
chr8:57320948-57327013	chr8	57320948	57327013	6065	57323533
chr8:57643501-57647436	chr8	57643501	57647436	3935	57643562
chr8:57662466-57665611	chr8	57662466	57665611	3145	57665051
chr8:58092250-58096185	chr8	58092250	58096185	3935	58094837
chr8:58286957-58290442	chr8	58286957	58290442	3485	58289547
chr8:59168655-59174679	chr8	59168655	59174679	6024	59171245
chr8:59456834-59462972	chr8	59456834	59462972	6138	59459416
chr8:59489149-59495546	chr8	59489149	59495546	6397	59491722
chr8:59869799-59875822	chr8	59869799	59875822	6023	59872390
chr8:60124672-60130799	chr8	60124672	60130799	6127	60127247
chr8:60438625-60441949	chr8	60438625	60441949	3324	60441216
chr8:61115375-61121394	chr8	61115375	61121394	6019	61117960
chr8:61248919-61255054	chr8	61248919	61255054	6135	61251501
chr8:61268015-61274014	chr8	61268015	61274014	5999	61270602
chr8:61474796-61480731	chr8	61474796	61480731	5935	61477387
chr8:61844996-61851156	chr8	61844996	61851156	6160	61847586
chr8:61964302-61968425	chr8	61964302	61968425	4123	61966905
chr8:62238911-62242689	chr8	62238911	62242689	3778	62240255
chr8:62278382-62281717	chr8	62278382	62281717	3335	62280962
chr8:62288241-62294345	chr8	62288241	62294345	6104	62290826
chr8:62316286-62322474	chr8	62316286	62322474	6188	62318921
chr8:62849450-62853452	chr8	62849450	62853452	4002	62852043
chr8:63484306-63490336	chr8	63484306	63490336	6030	63486897
chr8:63504768-63510892	chr8	63504768	63510892	6124	63507336
chr8:63755068-63762163	chr8	63755068	63762163	7095	63757649
chr8:63774183-63778250	chr8	63774183	63778250	4067	63776771
chr8:63797384-63803439	chr8	63797384	63803439	6055	63800000
chr8:64399840-64406035	chr8	64399840	64406035	6195	64402453
chr8:64911144-64911722	chr8	64911144	64911722	578	64911700
chr8:64925328-64931691	chr8	64925328	64931691	6363	64928029
chr8:66949103-66955119	chr8	66949103	66955119	6016	66951682
chr8:67352933-67359075	chr8	67352933	67359075	6142	67355525
chr8:67589906-67596036	chr8	67589906	67596036	6130	67592475
chr8:67651749-67654633	chr8	67651749	67654633	2884	67654332
chr8:68613296-68618003	chr8	68613296	68618003	4707	68615878
chr8:69351385-69357434	chr8	69351385	69357434	6049	69353979
chr8:70460249-70466169	chr8	70460249	70466169	5920	70462801
chr8:70626673-70630427	chr8	70626673	70630427	3754	70629246
chr8:70695179-70701331	chr8	70695179	70701331	6152	70697772
chr8:70718304-70723887	chr8	70718304	70723887	5583	70720888
chr8:70735467-70741179	chr8	70735467	70741179	5712	70738057
chr8:70764602-70767487	chr8	70764602	70767487	2885	70767187
chr8:70776969-70780101	chr8	70776969	70780101	3132	70779542
chr8:70900662-70906283	chr8	70900662	70906283	5621	70903228
chr8:71741518-71746521	chr8	71741518	71746521	5003	71744099
chr8:71875780-71878638	chr8	71875780	71878638	2858	71876669
chr8:72147447-72153464	chr8	72147447	72153464	6017	72150034
chr8:72841390-72846312	chr8	72841390	72846312	4922	72842522
chr8:72875538-72881588	chr8	72875538	72881588	6050	72878148
chr8:73218539-73221751	chr8	73218539	73221751	3212	73221122
chr8:74371774-74374363	chr8	74371774	74374363	2589	74374345
chr8:74396360-74402706	chr8	74396360	74402706	6346	74399137
chr8:74537441-74539070	chr8	74537441	74539070	1629	74538202
chr8:74594235-74600252	chr8	74594235	74600252	6017	74596817
chr8:74942652-74948678	chr8	74942652	74948678	6026	74945241
chr8:75202314-75208798	chr8	75202314	75208798	6484	75204912
chr8:75356296-75359980	chr8	75356296	75359980	3684	75356429
chr8:75621331-75627355	chr8	75621331	75627355	6024	75623916
chr8:75634456-75637979	chr8	75634456	75637979	3523	75637024
chr8:75766559-75769978	chr8	75766559	75769978	3419	75769150
chr8:75872202-75876459	chr8	75872202	75876459	4257	75872964
chr8:76282771-76286346	chr8	76282771	76286346	3575	76285167
chr8:76436430-76442570	chr8	76436430	76442570	6140	76439008
chr8:76896098-76902231	chr8	76896098	76902231	6133	76898669
chr8:77274706-77278343	chr8	77274706	77278343	3637	77277295
chr8:77973755-77979860	chr8	77973755	77979860	6105	77976328
chr8:78778481-78783551	chr8	78778481	78783551	5070	78779825
chr8:78874061-78877491	chr8	78874061	78877491	3430	78874177
chr8:79531525-79537908	chr8	79531525	79537908	6383	79534062
chr8:79556399-79558459	chr8	79556399	79558459	2060	79557216
chr8:81325854-81331880	chr8	81325854	81331880	6026	81328442
chr8:81985084-81991244	chr8	81985084	81991244	6160	81987668
chr8:82143405-82147012	chr8	82143405	82147012	3607	82145958
chr8:83114701-83117887	chr8	83114701	83117887	3186	83117293
chr8:83230492-83233267	chr8	83230492	83233267	2775	83233081
chr8:83617303-83623455	chr8	83617303	83623455	6152	83619883
chr8:83831747-83833057	chr8	83831747	83833057	1310	83832925
chr8:83875623-83881203	chr8	83875623	83881203	5580	83878208
chr8:83904474-83909074	chr8	83904474	83909074	4600	83907063
chr8:84014870-84020865	chr8	84014870	84020865	5995	84017460
chr8:84387851-84390710	chr8	84387851	84390710	2859	84390430
chr8:84403554-84404861	chr8	84403554	84404861	1307	84404759
chr8:84419545-84425573	chr8	84419545	84425573	6028	84422136
chr8:84464142-84470166	chr8	84464142	84470166	6024	84466731
chr8:84615570-84621623	chr8	84615570	84621623	6053	84618181
chr8:85418850-85424991	chr8	85418850	85424991	6141	85421433
chr8:85650405-85654067	chr8	85650405	85654067	3662	85653001
chr8:85742399-85743923	chr8	85742399	85743923	1524	85742857
chr8:85758628-85762290	chr8	85758628	85762290	3662	85761224
chr8:85770822-85774484	chr8	85770822	85774484	3662	85773418
chr8:85786097-85789759	chr8	85786097	85789759	3662	85788693
chr8:85798290-85801952	chr8	85798290	85801952	3662	85800886
chr8:85810484-85814146	chr8	85810484	85814146	3662	85813080
chr8:85822671-85826333	chr8	85822671	85826333	3662	85825267
chr8:85868285-85874403	chr8	85868285	85874403	6118	85870869
chr8:86168476-86174519	chr8	86168476	86174519	6043	86171066
chr8:86586338-86592366	chr8	86586338	86592366	6028	86588926
chr8:86954833-86960030	chr8	86954833	86960030	5197	86957417
chr8:87223230-87229276	chr8	87223230	87229276	6046	87225828
chr8:87321803-87327829	chr8	87321803	87327829	6026	87324391
chr8:87421273-87424639	chr8	87421273	87424639	3366	87423864
chr8:87462295-87464306	chr8	87462295	87464306	2011	87463674
chr8:87553262-87557095	chr8	87553262	87557095	3833	87555845
chr8:88160433-88162027	chr8	88160433	88162027	1594	88161135
chr8:88854640-88860785	chr8	88854640	88860785	6145	88857217
chr8:89389391-89389764	chr8	89389391	89389764	373	89389635
chr8:89552310-89558068	chr8	89552310	89558068	5758	89554928
chr8:89819374-89822131	chr8	89819374	89822131	2757	89821948
chr8:90023719-90027759	chr8	90023719	90027759	4040	90026311
chr8:90393386-90399530	chr8	90393386	90399530	6144	90395973
chr8:90485963-90492169	chr8	90485963	90492169	6206	90488594
chr8:90728799-90734517	chr8	90728799	90734517	5718	90731345
chr8:90743595-90748680	chr8	90743595	90748680	5085	90746154
chr8:91148096-91151511	chr8	91148096	91151511	3415	91150673
chr8:91191844-91197868	chr8	91191844	91197868	6024	91194435
chr8:91495077-91500266	chr8	91495077	91500266	5189	91496939
chr8:91522091-91528121	chr8	91522091	91528121	6030	91524683
chr8:91580647-91586031	chr8	91580647	91586031	5384	91583221
chr8:92216065-92222189	chr8	92216065	92222189	6124	92218654
chr8:92308358-92314301	chr8	92308358	92314301	5943	92310946
chr8:92330610-92333767	chr8	92330610	92333767	3157	92332107
chr8:92364192-92370208	chr8	92364192	92370208	6016	92366779
chr8:92381464-92384348	chr8	92381464	92384348	2884	92384011
chr8:92557034-92562973	chr8	92557034	92562973	5939	92559411
chr8:93043870-93049976	chr8	93043870	93049976	6106	93046111
chr8:93199695-93205863	chr8	93199695	93205863	6168	93202285
chr8:93774362-93780507	chr8	93774362	93780507	6145	93776939
chr8:93948528-93952097	chr8	93948528	93952097	3569	93949537
chr8:93963827-93969969	chr8	93963827	93969969	6142	93966416
chr8:94003622-94009766	chr8	94003622	94009766	6144	94006217
chr8:94121318-94127083	chr8	94121318	94127083	5765	94123924
chr8:94131685-94137616	chr8	94131685	94137616	5931	94134242
chr8:95371358-95375735	chr8	95371358	95375735	4377	95372293
chr8:95409432-95410606	chr8	95409432	95410606	1174	95410003
chr8:95552232-95558265	chr8	95552232	95558265	6033	95554824
chr8:95588021-95593849	chr8	95588021	95593849	5828	95590603
chr8:95795606-95799304	chr8	95795606	95799304	3698	95797814
chr8:95927889-95934039	chr8	95927889	95934039	6150	95930474
chr8:96033131-96039250	chr8	96033131	96039250	6119	96035700
chr8:96738431-96744503	chr8	96738431	96744503	6072	96741062
chr8:97039488-97045633	chr8	97039488	97045633	6145	97042073
chr8:97329196-97335596	chr8	97329196	97335596	6400	97331734
chr8:97482112-97485938	chr8	97482112	97485938	3826	97484697
chr8:97523398-97529161	chr8	97523398	97529161	5763	97525611
chr8:97589585-97595726	chr8	97589585	97595726	6141	97592169
chr8:98500370-98506518	chr8	98500370	98506518	6148	98502991
chr8:98584097-98590122	chr8	98584097	98590122	6025	98586685
chr8:98694365-98700518	chr8	98694365	98700518	6153	98696945
chr8:99050038-99053115	chr8	99050038	99053115	3077	99052619
chr8:99081430-99087603	chr8	99081430	99087603	6173	99084045
chr8:99308181-99314316	chr8	99308181	99314316	6135	99310775
chr8:99410576-99416881	chr8	99410576	99416881	6305	99413146
chr8:99488742-99491224	chr8	99488742	99491224	2482	99490489
chr8:99824595-99828394	chr8	99824595	99828394	3799	99827158
chr8:103365814-103369610	chr8	103365814	103369610	3796	103368373
chr8:103602996-103609018	chr8	103602996	103609018	6022	103605588
chr8:103751167-103756353	chr8	103751167	103756353	5186	103753525
chr8:103783269-103789263	chr8	103783269	103789263	5994	103785858
chr8:104057570-104061396	chr8	104057570	104061396	3826	104060158
chr8:104739851-104745873	chr8	104739851	104745873	6022	104742440
chr8:104911240-104916464	chr8	104911240	104916464	5224	104913784
chr8:104959062-104964830	chr8	104959062	104964830	5768	104961284
chr8:105647377-105650923	chr8	105647377	105650923	3546	105649969
chr8:105789089-105795234	chr8	105789089	105795234	6145	105791678
chr8:105843166-105846222	chr8	105843166	105846222	3056	105843256
chr8:106368421-106371752	chr8	106368421	106371752	3331	106370985
chr8:106441026-106443753	chr8	106441026	106443753	2727	106442503
chr8:106962571-106965453	chr8	106962571	106965453	2882	106965144
chr8:107059695-107063116	chr8	107059695	107063116	3421	107062270
chr8:107648820-107654381	chr8	107648820	107654381	5561	107650783
chr8:107711966-107718092	chr8	107711966	107718092	6126	107714516
chr8:107889880-107895907	chr8	107889880	107895907	6027	107892469
chr8:108157020-108158966	chr8	108157020	108158966	1946	108158609
chr8:108374359-108377300	chr8	108374359	108377300	2941	108376928
chr8:108500299-108506445	chr8	108500299	108506445	6146	108502884
chr8:108980628-108987019	chr8	108980628	108987019	6391	108983202
chr8:109115110-109116701	chr8	109115110	109116701	1591	109116390
chr8:109214406-109219470	chr8	109214406	109219470	5064	109215615
chr8:109770927-109777095	chr8	109770927	109777095	6168	109773519
chr8:110388096-110390415	chr8	110388096	110390415	2319	110388776
chr8:111179689-111183654	chr8	111179689	111183654	3965	111182273
chr8:111486485-111488154	chr8	111486485	111488154	1669	111487277
chr8:111673256-111675901	chr8	111673256	111675901	2645	111675846
chr8:113906314-113911343	chr8	113906314	113911343	5029	113908895
chr8:114000279-114006307	chr8	114000279	114006307	6028	114002876
chr8:114042215-114046456	chr8	114042215	114046456	4241	114044807
chr8:114154537-114155853	chr8	114154537	114155853	1316	114155274
chr8:114580378-114586371	chr8	114580378	114586371	5993	114582934
chr8:114631285-114637315	chr8	114631285	114637315	6030	114633879
chr8:114730981-114731973	chr8	114730981	114731973	992	114731787
chr8:118531003-118536089	chr8	118531003	118536089	5086	118532526
chr8:118717723-118723853	chr8	118717723	118723853	6130	118720305
chr8:118797198-118798931	chr8	118797198	118798931	1733	118797611
chr8:119159398-119165410	chr8	119159398	119165410	6012	119161985
chr8:119284330-119290455	chr8	119284330	119290455	6125	119286906
chr8:119456201-119462359	chr8	119456201	119462359	6158	119458786
chr8:119473864-119479886	chr8	119473864	119479886	6022	119476457
chr8:120190619-120194194	chr8	120190619	120194194	3575	120190632
chr8:120638405-120641024	chr8	120638405	120641024	2619	120640963
chr8:120644161-120650187	chr8	120644161	120650187	6026	120646753
chr8:121121980-121124678	chr8	121121980	121124678	2698	121124550
chr8:121329878-121334807	chr8	121329878	121334807	4929	121331372
chr8:122326670-122332092	chr8	122326670	122332092	5422	122329260
chr8:123859986-123866007	chr8	123859986	123866007	6021	123862567
chr8:124239582-124246002	chr8	124239582	124246002	6420	124242158
chr8:125196203-125202353	chr8	125196203	125202353	6150	125198775
chr8:125738691-125742485	chr8	125738691	125742485	3794	125741280
chr8:126313241-126319040	chr8	126313241	126319040	5799	126315832
chr8:126799617-126805646	chr8	126799617	126805646	6029	126802207
chr8:126980501-126986031	chr8	126980501	126986031	5530	126983090
chr8:127769170-127771922	chr8	127769170	127771922	2752	127771720
chr8:128453002-128459020	chr8	128453002	128459020	6018	128455581
chr8:128707441-128712490	chr8	128707441	128712490	5049	128709662
chr8:128891488-128897521	chr8	128891488	128897521	6033	128894079
chr8:129152124-129158150	chr8	129152124	129158150	6026	129154714
chr8:130722901-130726210	chr8	130722901	130726210	3309	130725493
